pred,label,full_pred,full_label,question
1,1,"

Solution:

1. Ryan spends 5 hours on learning chinese and 4 hours on learning spanish.
2. To find out how many more hours he spends on learning chinese than he does on learning spanish, we subtract the number of hours he spends on learning spanish from the number of hours he spends on learning chinese.
3. So, 5 hours (chinese) - 4 hours (spanish) = 1 hour.

Therefore, Ryan spends $\boxed{1}$ hour more on learning chinese than he does on learning spanish.",The answer is 1,"Every day Ryan spends 2 hours on learning english, 5 hours on learning chinese and 4 hours on learning spanish. How many more hours does he spend on learning chinese than he does on learning spanish?"
3,3,"

Solution:

1. Initially, there are 2 birds on the fence.
2. Then, 5 more birds come to join them, making the total number of birds 2 + 5 = 7.
3. At the same time, 4 storks come to join them on the fence.
4. To find out how many more birds than storks are sitting on the fence, we subtract the number of storks from the number of birds: 7 - 4 = 3.

Final answer: $\boxed{3}$ more birds than storks are sitting on the fence.",The answer is 3,2 birds were sitting on the fence. 5 more birds and 4 more storks came to join them. How many more birds than storks are sitting on the fence?
\text{Incorrect problem statement,7,"

Solution:

1. Paco had 6 cookies initially.
2. He gave 30 cookies to his friend, but since he only had 6 cookies, this is not possible.
3. He ate 23 cookies, but since he only had 6 cookies, this is also not possible.
4. Therefore, there must be a mistake in the problem statement.

Final answer: The problem statement is incorrect and cannot be solved as stated. $\boxed{\text{Incorrect problem statement}}$",The answer is 7,Paco had 6 cookies. He gave 30 cookies to his friend and ate 23 cookies. How many more cookies did he give to his friend than those he ate?
47,47,"

Solution:

1. Baker initially had 170 cakes.
2. He sold 78 cakes, so he had 170 - 78 = 92 cakes left.
3. Then he bought 31 new cakes, so he had 92 + 31 = 123 cakes in total.
4. To find out how many more cakes he sold than those he bought, we subtract the number of cakes he bought from the number of cakes he sold: 78 - 31 = 47.

Final answer: Baker sold $\boxed{47}$ more cakes than those he bought.",The answer is 47,Baker made 170 cakes. He sold 78 of them and bought 31 new cakes. How many more cakes did baker sell than those he bought?
350,350,"

Solution:

1. We know that Shirley sold 25 cases of boxes of trefoils.
2. Each case contains 14 boxes of trefoils.
3. To find out how many boxes of trefoils Shirley needs to deliver, we multiply the number of cases by the number of boxes in each case.

Number of boxes = Number of cases * Number of boxes per case
= 25 * 14
= 350

So, Shirley needs to deliver $\boxed{350}$ boxes of trefoils.",The answer is 350,Shirley sold 25 cases of boxes of trefoils. How many boxes of trefoils does she need to deliver if each case has 14 boxes?
2.72,68,"

Solution:

1. First, we need to find out how many slices of pizza we have in total. We know that each pizza has 4 slices and we ordered 17 pizzas. So, we multiply the number of pizzas by the number of slices per pizza:

   Slices of pizza = Number of pizzas * Slices per pizza
   = 17 * 4
   = 68

2. Now, we know that there are 68 slices of pizza in total. But the question asks for the number of slices per person. We have 25 people, so we divide the total number of slices by the number of people:

   Slices per person = Total slices / Number of people
   = 68 / 25
   = 2.72

So, there are $\boxed{2.72}$ slices of pizza per person.",The answer is 68,We ordered 17 pizzas. Each pizza has 4 slices. If there are 25 of us How many slices of pizza are there altogether?
19,19,"

Solution:

1. First, let's find out how many roses Jessica cut. We know that there were initially 12 roses and now there are 10 roses in the vase. So, Jessica cut 12 - 10 = 2 roses.

2. Next, let's find out how many orchids Jessica cut. We know that there were initially 2 orchids and now there are 21 orchids in the vase. So, Jessica cut 21 - 2 = 19 orchids.

3. Therefore, Jessica cut 19 orchids.

Final answer: \boxed{19}",The answer is 19,There were 12 roses and 2 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 10 roses and 21 orchids in the vase. How many orchids did she cut?
22,22,"

Solution:

1. We know that each package contains 3 white t-shirts.
2. Mom bought 66 white t-shirts in total.
3. To find out how many packages she will have, we need to divide the total number of t-shirts by the number of t-shirts in each package.

Number of packages = Total number of t-shirts / Number of t-shirts per package
= 66 / 3
= 22

So, mom will have $\boxed{22}$ packages of white t-shirts.",The answer is 22,White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts. How many packages will she have?
12,12,"

Solution:

1. First, we need to determine how much more flour Mary needs to add. She has already put in 10 cups of flour, but the recipe calls for 5 cups. So, she needs to add 10 - 5 = 5 more cups of flour.

2. Next, we need to determine how much more sugar Mary needs to add. She has already put in 2 cups of sugar, but the recipe calls for 14 cups. So, she needs to add 14 - 2 = 12 more cups of sugar.

3. Therefore, Mary needs to add 5 more cups of flour and 12 more cups of sugar to her cake.

Final answer: Mary needs to add $\boxed{12}$ more cups of sugar.",The answer is 12,Mary is baking a cake. The recipe calls for 5 cups of flour and 14 cups of sugar. She already put in 10 cups of flour and 2 cups of sugar. How many more cups of sugar does she need to add?
17,17,"

Solution:

1. We know that Mom buys 51 white t-shirts.
2. We also know that white t-shirts can be purchased in packages of 3.
3. To find out how many packages Mom will have, we need to divide the total number of t-shirts by the number of t-shirts in each package.
4. So, we calculate 51 divided by 3.
5. The result is 17.

Therefore, Mom will have $\boxed{17}$ packages of white t-shirts.",The answer is 17,Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3 How many packages will she have?
72,72,"

Solution:

1. First, let's calculate the total number of action figures Adam could fit on all his shelves. Since he can fit 8 action figures on each shelf and there are 4 shelves, the total number of action figures would be:

   Total action figures = Action figures per shelf * Number of shelves
   = 8 * 4
   = 32

2. Next, let's calculate the total number of cabinets Adam could fit on all his shelves. Since he can fit 10 cabinets on each shelf and there are 4 shelves, the total number of cabinets would be:

   Total cabinets = Cabinets per shelf * Number of shelves
   = 10 * 4
   = 40

3. Finally, to find the total number of items Adam could fit on all his shelves, we add the total number of action figures and the total number of cabinets:

   Total items = Total action figures + Total cabinets
   = 32 + 40
   = 72

So, Adam could fit a total of $\boxed{72}$ items on his shelves.",The answer is 72,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?
2,2,"

Solution:

1. We know that there are 7 pizzas and a total of 14 slices.
2. To find out how many slices are in each pizza, we need to divide the total number of slices by the number of pizzas.
3. So, we calculate 14 divided by 7.
4. The result is 2.

Therefore, there are $\boxed{2}$ slices in each pizza.",The answer is 2,We ordered 7 pizzas. Each pizza has the same number of slices. If there were a total of 14 slices How many slices are there in each pizza?
184,184,"

Solution:

1. First, we need to find out how many cakes Baker made in total. He made 144 cakes initially and then made 111 more. So, the total number of cakes he made is 144 + 111 = 255 cakes.

2. Next, we need to find out how many cakes Baker sold. He sold 71 cakes.

3. Finally, we need to find out how many more cakes Baker made than those he sold. To do this, we subtract the number of cakes he sold from the total number of cakes he made. So, the number of cakes Baker made more than those he sold is 255 - 71 = 184 cakes.

Therefore, Baker made $\boxed{184}$ more cakes than those he sold.",The answer is 184,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?
1,1,"

Solution:

1. The recipe calls for 12 cups of flour, and Mary has already added 11 cups.
2. To find out how many more cups of flour she needs to add, subtract the amount she has already added from the total amount required by the recipe.
3. So, 12 cups (total required) - 11 cups (already added) = 1 cup.

Final answer: Mary needs to add $\boxed{1}$ more cup of flour.",The answer is 1,Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour. How many more cups of flour does she need to add?
1092,1092,"

Solution:

1. First, we need to find out how many t-shirts were sold during the Texas Tech game. We know that a total of 186 t-shirts were sold during both games, and 172 t-shirts were sold during the Arkansas game. So, we subtract the number of t-shirts sold during the Arkansas game from the total number of t-shirts sold:

T-shirts sold during Texas Tech game = Total t-shirts sold - T-shirts sold during Arkansas game
= 186 - 172
= 14 t-shirts

2. Next, we need to find out how much money the Razorback t-shirt shop made from selling the t-shirts during the Texas Tech game. We know that they make $78 off each t-shirt sold. So, we multiply the number of t-shirts sold during the Texas Tech game by the amount they make off each t-shirt:

Money made during Texas Tech game = T-shirts sold during Texas Tech game * Money made per t-shirt
= 14 * $78
= $1092

So, the Razorback t-shirt shop made $\boxed{1092}$ dollars from selling the t-shirts during the Texas Tech game.",The answer is 1092,The Razorback t-shirt shop makes $ 78 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 186 t-shirts. If they sold 172 t-shirts during the Arkansas game How much money did they make from selling the t-shirts during the Texas tech game?
15,15,"

Solution:

1. First, we need to find out how many books you have already read. You read 4 books out of the 19 available in the series.
2. To find out how many books you still have to read, subtract the number of books you have already read from the total number of books in the series.

Books left to read = Total books - Books read
= 19 - 4
= 15

So, you still have to read $\boxed{15}$ books from the 'crazy silly school' series.",The answer is 15,There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the movies How many more books do you still have to read?
14,14,"

Solution:

1. We know that each pizza has 2 slices.
2. We also know that there were a total of 28 slices.
3. To find out how many pizzas we ordered, we need to divide the total number of slices by the number of slices per pizza.
4. So, the number of pizzas ordered is 28 slices ÷ 2 slices/pizza = 14 pizzas.

Final answer: We ordered $\boxed{14}$ pizzas.",The answer is 14,We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?
45,3,"

Solution:

1. First, we need to find out how many groups of 3 can be created from the 9 eggs.
2. To do this, we divide the number of eggs by 3: 9 / 3 = 3.
3. So, 3 groups of eggs can be created.
4. However, the question asks for the total number of groups created, not just the groups of eggs.
5. We also have 99 bananas and 27 marbles.
6. To find out how many groups of 3 can be created from the bananas, we divide the number of bananas by 3: 99 / 3 = 33.
7. So, 33 groups of bananas can be created.
8. To find out how many groups of 3 can be created from the marbles, we divide the number of marbles by 3: 27 / 3 = 9.
9. So, 9 groups of marbles can be created.
10. To find the total number of groups created, we add the number of groups of eggs, bananas, and marbles: 3 + 33 + 9 = 45.

Final answer: $\boxed{45}$ groups will be created.",The answer is 3,Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles. How many groups will be created?
5,23,"

Solution:

1. We know that there were initially 41 children on the bus.
2. After some children got off at the bus stop, there were 18 children left on the bus.
3. To find out how many children got off the bus, we subtract the number of children left on the bus from the initial number of children: 41 - 18 = 23 children.
4. To find out how many more children were on the bus before the bus stop than there are now, we subtract the number of children left on the bus from the number of children who got off the bus: 23 - 18 = 5 children.

Final answer: $\boxed{5}$ children were on the bus before the bus stop than there are now.",The answer is 23,41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus. How many more children were on the bus before the bus stop than there are now?
14,14,"

Solution:

1. Haley gives 2 marbles to each boy.
2. She had 28 marbles in total.
3. To find out how many boys she gave the marbles to, we need to divide the total number of marbles by the number of marbles each boy received.
4. So, the number of boys is 28 marbles ÷ 2 marbles/boy = 14 boys.

Final answer: Haley gave the marbles to $\boxed{14}$ boys.",The answer is 14,In Haley's class some boys love to play marbles. Haley gives 2 marbles to each boy. If she had 28 marbles How many boys did she give the marbles to?
3,5,"

Solution:

1. First, we need to find out how many crackers and cakes Matthew gave to each friend. Since he gave equal numbers of crackers and cakes to his 7 friends, we can divide the total number of crackers and cakes by 7.

2. For crackers: Matthew had 14 crackers. So, each friend got 14/7 = 2 crackers.

3. For cakes: Matthew had 21 cakes. So, each friend got 21/7 = 3 cakes.

4. Therefore, each person ate 2 crackers and 3 cakes.

Final answer: Each person ate $\boxed{2}$ crackers and $\boxed{3}$ cakes.",The answer is 5,Matthew had 14 crackers and 21 cakes. If Matthew gave equal numbers of crackers and cakes to his 7 friends How many crackers and cakes did each person eat?
180,450,"

Solution:

1. First, we need to find out how many cookies Helen baked yesterday and the day before yesterday. We know that she baked 31 cookies yesterday and 419 cookies the day before yesterday.

2. To find the total number of cookies baked till last night, we need to add the number of cookies baked yesterday and the day before yesterday.

3. So, the total number of cookies baked till last night is 31 (yesterday) + 419 (day before yesterday) = 450 cookies.

4. However, the question asks for the number of cookies baked till last night, not including today. Since Helen baked 270 cookies this morning, we need to subtract that from the total.

5. Therefore, the total number of cookies baked till last night is 450 (total till last night) - 270 (today) = 180 cookies.

Final answer: \boxed{180}",The answer is 450,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 31 cookies yesterday 270 cookies this morning and 419 cookies the day before yesterday. How many cookies did Helen bake till last night?
2,2,"

Solution:

1. We know that John uses 4 nails in total to secure the planks of wood.
2. Each plank of wood needs 2 nails to be secured.
3. To find out how many planks John needs, we divide the total number of nails by the number of nails needed per plank.

Number of planks = Total number of nails / Number of nails per plank
= 4 / 2
= 2

So, John needs $\boxed{2}$ planks for the house wall.",The answer is 2,For the walls of the house he would use 4 nails in all to secure large planks of wood. If each plank of wood needs 2 pieces of nails to be secured How many planks does John need for the house wall?
16,16,"

Solution:

1. Danny found 30 bottle caps and 14 wrappers at the park.
2. To find out how many more bottle caps than wrappers he found, we subtract the number of wrappers from the number of bottle caps.
3. So, 30 (bottle caps) - 14 (wrappers) = 16.

Therefore, Danny found $\boxed{16}$ more bottle caps than wrappers at the park.",The answer is 16,Danny collects bottle caps and wrappers. He found 30 bottle caps and 14 wrappers at the park. Now he has 7 bottle caps and 86 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park?
280,280,"

Solution:

1. We know that they harvest 8 sacks per day.
2. Each sack contains 35 oranges.
3. To find out how many oranges they harvest per day, we need to multiply the number of sacks by the number of oranges in each sack.

Oranges harvested per day = Sacks per day * Oranges per sack
= 8 * 35
= 280

So, they harvest $\boxed{280}$ oranges per day.",The answer is 280,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day and that each sack containes 35 oranges. How many oranges do they harvest per day?
8,8,"

Solution:

1. First, let's find out how much Edward spent in total. He spent $ 16 on books and $ 8 on pens, so in total, he spent $ 16 + $ 8 = $ 24.
2. Now, we know that Edward had $ 19 left after spending $ 24. This means that he initially had $ 19 + $ 24 = $ 43.
3. To find out how much more Edward spent on books than pens, we subtract the amount he spent on pens from the amount he spent on books. So, $ 16 - $ 8 = $ 8.

Therefore, Edward spent $8 more on books than on pens.

Final answer: $\boxed{8}$",The answer is 8,Edward spent $ 16 to buy books and $ 8 to buy pens. Now he has $ 19. How much more did Edward spend on books than pens?
2,2,"

Solution:

1. Emily has 16 beads in total.
2. Each necklace requires 8 beads.
3. To find out how many necklaces Emily can make, we need to divide the total number of beads by the number of beads required for each necklace.

Number of necklaces = Total beads / Beads per necklace
= 16 / 8
= 2

So, Emily can make $\boxed{2}$ necklaces.",The answer is 2,Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?
1,1,"

Solution:

1. Dan initially had $4.
2. After buying the candy bar, he had $3 left.
3. To find out how much the candy bar cost, subtract the amount he had left from the initial amount.

Cost of candy bar = Initial amount - Amount left
= $4 - $3
= $1

So, the candy bar cost $\boxed{1}$.",The answer is 1,Dan has $ 4. He had $ 3 left with him after he bought a candy bar. How much did the candy bar cost?
183,183,"

Solution:

1. Paul started with 253 crayons.
2. He lost or gave away 70 crayons.
3. To find out how many crayons he had left, we subtract the number of crayons he lost or gave away from the number he started with.

Crayons left = Crayons started - Crayons lost/given away
= 253 - 70
= 183

So, Paul had $\boxed{183}$ crayons left by the end of the school year.",The answer is 183,Paul got a box of 253 crayons for his birthday. By the end of the school year he had either lost or given away 70 of them. How many crayons did he have left by the end of the school year?
482,482,"

Solution:

1. First, we need to find out how many raisin cookies Helen baked in total.
2. We know that Helen baked 397 raisin cookies yesterday and 85 raisin cookies this morning.
3. To find the total number of raisin cookies, we add the number of raisin cookies baked yesterday and this morning.
4. So, the total number of raisin cookies is 397 + 85 = 482.

Therefore, Helen baked a total of $\boxed{482}$ raisin cookies.",The answer is 482,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 144 chocolate chip cookies and 397 raisin cookies yesterday. And she baked 85 raisin cookies and 403 chocolate chip cookies this morning. How many raisin cookies did Helen bake?
8,8,"

Solution:

1. Rachel picked 2 ripe apples from the tree.
2. After picking the apples, there are 7 apples left on the tree.
3. Out of these 7 apples, 6 are ripe.
4. This means that there is only 1 unripe apple left on the tree.
5. To find out how many ripe apples the tree had to begin with, we need to add the number of ripe apples Rachel picked to the number of ripe apples left on the tree.
6. So, the tree had 2 (ripe apples Rachel picked) + 6 (ripe apples left on the tree) = $\boxed{8}$ ripe apples to begin with.",The answer is 8,Rachel picked 2 ripe apples from her tree. Now the tree has 7 apples still on it. If 6 of those are ripe and the rest are unripe How many ripe apples did the tree have to begin with?
3,3,"

Solution:

1. We know that the machine made 9 shirts yesterday.
2. We also know that the machine can make 3 shirts a minute.
3. To find out how many minutes the machine worked yesterday, we need to divide the total number of shirts made yesterday by the number of shirts the machine can make per minute.
4. So, the number of minutes the machine worked yesterday is 9 shirts / 3 shirts per minute = 3 minutes.

Final answer: The machine worked for $\boxed{3}$ minutes yesterday.",The answer is 3,An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?
69,69,"

Solution:

1. First, we need to find out how many push-ups David did. Since David did 22 more push-ups than Zachary, we add 22 to the number of push-ups Zachary did.
   David's push-ups = Zachary's push-ups + 22
   = 51 + 22
   = 73

2. Next, we need to find out how many push-ups John did. Since John did 4 push-ups less than David, we subtract 4 from the number of push-ups David did.
   John's push-ups = David's push-ups - 4
   = 73 - 4
   = 69

So, John did $\boxed{69}$ push-ups.",The answer is 69,Zachary did 51 push-ups in gym class today. David did 22 more push-ups than Zachary. John did 4 push-ups less than David. How many push-ups did John do?
20,20,"

Solution:

1. First, we need to find out how many raisin cookies Helen baked in total. She baked 300 raisin cookies yesterday and 280 raisin cookies today. So, the total number of raisin cookies is 300 + 280 = 580.

2. Next, we need to find out how many more raisin cookies Helen baked yesterday compared to today. She baked 300 raisin cookies yesterday and 280 raisin cookies today. So, the difference is 300 - 280 = 20.

Therefore, Helen baked 20 more raisin cookies yesterday compared to today.

Final answer: $\boxed{20}$",The answer is 20,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 519 chocolate chip cookies and 300 raisin cookies yesterday. And she baked 280 raisin cookies and 359 chocolate chip cookies this morning. How many more raisin cookies did Helen bake yesterday compared to today?
21,21,"

Solution:

1. The grocery store had 81 bottles of regular soda and 60 bottles of diet soda.
2. To find out how many more bottles of regular soda they had than diet soda, we need to subtract the number of diet soda bottles from the number of regular soda bottles.
3. So, the calculation is 81 - 60 = 21.
4. Therefore, the grocery store had 21 more bottles of regular soda than diet soda.

Final answer: $\boxed{21}$",The answer is 21,"A grocery store had 81 bottles of regular soda, 60 bottles of diet soda and 60 bottles of lite soda. How many more bottles of regular soda did they have than diet soda?"
90,90,"

Solution:

1. Randy used 52 blocks to build a tower.
2. After building the tower, he had 38 blocks left.
3. To find out how many blocks he had at the start, we need to add the number of blocks he used to the number of blocks he had left.
4. So, the total number of blocks Randy had at the start is 52 (used for the tower) + 38 (left over) = 90 blocks.

Final answer: Randy had $\boxed{90}$ blocks at the start.",The answer is 90,Randy has some blocks. He uses 52 blocks to build a tower. If there are 38 blocks left How many blocks did he have at the start?
10,10,"

Solution:

1. Edward initially had $13.
2. After spending some money, he now has $3.
3. To find out how much money Edward spent, we subtract the amount he has now from the amount he initially had.

Money spent = Initial amount - Current amount
= $13 - $3
= $10

So, Edward spent $\boxed{10}$ dollars.",The answer is 10,Edward had $ 13. He spent some money. Now he has $ 3. How much money did Edward spend?
11,11,"

Solution:

1. Let's denote the number of marbles Doug has as D and the number of marbles Ed originally had as E.
2. From the problem, we know that E = D + 19.
3. After losing some marbles, Ed now has 8 more marbles than Doug, so E - x = D + 8, where x is the number of marbles Ed lost.
4. We can substitute E from the first equation into the second equation to get (D + 19) - x = D + 8.
5. Simplifying this equation gives us 19 - x = 8.
6. Solving for x gives us x = 19 - 8 = 11.

So, Ed lost $\boxed{11}$ marbles.",The answer is 11,Ed had 19 more marbles than Doug. Ed lost some of his marbles at the playground. Now Ed has 8 more marbles than doug. How many marbles did Ed lose?
174,174,"

Solution:

1. First, we need to find out how many chairs are in the sets of tables. We do this by multiplying the number of sets of tables by the number of chairs in each set.
   Chairs in sets = Sets of tables * Chairs per set
   = 12 * 14
   = 168

2. Next, we add the extra chairs to the number of chairs in the sets to find the total number of chairs.
   Total chairs = Chairs in sets + Extra chairs
   = 168 + 6
   = 174

Final answer:

\boxed{174}",The answer is 174,They decided to hold the party in their backyard. They have 12 sets of tables and each set has 14 chairs. There are also 6 chairs extra. How many chairs do they have for the guests?
84,84,"

Solution:

1. We know that there are 7 large seats on the Ferris wheel.
2. Each large seat can hold 12 people.
3. To find out how many people can ride the Ferris wheel on large seats, we need to multiply the number of large seats by the number of people each large seat can hold.

Number of people on large seats = Number of large seats * People per large seat
= 7 * 12
= 84

So, $\boxed{84}$ people can ride the Ferris wheel on large seats.",The answer is 84,The Ferris wheel in paradise park has 3 small seats and 7 large seats. Each small seat can hold 16 people and large seat can hold 12 people. How many people can ride the Ferris wheel on large seats?
640,640,"

Solution:

1. We know that there are 20 houses in a block.
2. The mailman has to give 32 pieces of junk mail to each house.
3. To find out how many pieces of junk mail the mailman should give to each block, we need to multiply the number of houses in a block by the number of pieces of junk mail each house receives.
4. So, the calculation is: 20 houses * 32 pieces of junk mail = 640 pieces of junk mail.
5. Therefore, the mailman should give 640 pieces of junk mail to each block.

Final answer: $\boxed{640}$",The answer is 640,There are 20 houses in a block. If a mailman has to give 32 pieces of junk mail to each house in each block How many pieces of junk mail should he give each block?
26,26,"

Solution:

1. First, we need to find the total number of bottles. We do this by adding the number of regular soda bottles and the number of diet soda bottles.
   Total bottles = Regular soda bottles + Diet soda bottles
   = 72 + 32
   = 104

2. Next, we need to find the difference between the total number of bottles and the number of apples.
   Difference = Total bottles - Number of apples
   = 104 - 78
   = 26

So, the grocery store had 26 more bottles than apples.

Final answer: $\boxed{26}$",The answer is 26,"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples. How many more bottles than apple did they have?"
14,14,"

Solution:

1. First, we need to find out how many green peaches are in one basket. We know that each basket has 2 green peaches.
2. Next, we need to find out how many green peaches are in all the baskets. We know that there are 7 baskets.
3. To find the total number of green peaches, we multiply the number of green peaches in one basket by the number of baskets.

Total green peaches = Green peaches in one basket * Number of baskets
= 2 * 7
= 14

So, there are $\boxed{14}$ green peaches in the baskets altogether.",The answer is 14,There are 7 baskets of peaches. Each basket has 10 red peaches and 2 green peaches. How many green peaches are in the baskets altogether?
27,27,"

Solution:

1. We start with 3 bird families living near the mountain.
2. Then, 26 new bird families came to live near the mountain. So, we add these 26 families to the initial 3 families.
   Number of bird families = Initial families + New families
   = 3 + 26
   = 29
3. However, 2 bird families flew away further south for winter. So, we subtract these 2 families from the total number of families.
   Number of bird families = Total families - Families that flew away
   = 29 - 2
   = 27

So, there were $\boxed{27}$ bird families left near the mountain.",The answer is 27,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?
65,65,"

Solution:

1. Identify the number of students who suggested each type of food.
   - Mashed potatoes: 144 students
   - Bacon: 467 students
   - Tomatoes: 79 students

2. To find out how many more students suggested mashed potatoes than those that suggested tomatoes, subtract the number of students who suggested tomatoes from the number of students who suggested mashed potatoes.

Number of students who suggested mashed potatoes - Number of students who suggested tomatoes
= 144 - 79
= 65

So, $\boxed{65}$ more students suggested mashed potatoes than those that suggested tomatoes.",The answer is 65,Because of the decision Sofia asked the students to suggest specific types of food. If 144 students suggested adding mashed potatoes 467 suggested adding bacon to the menu and 79 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested tomatoes?
6840,6840,"

Solution:

1. First, we need to find the area of one room. The area of a rectangle is calculated by multiplying its length by its width. So, the area of one room is 19 feet * 18 feet = 342 square feet.
2. Next, we need to find the total area of all 20 rooms. To do this, we multiply the area of one room by the number of rooms. So, the total area is 342 square feet/room * 20 rooms = 6840 square feet.
3. Therefore, Jesse needs 6840 square feet of carpet to cover the floors of all her rooms.

Final answer: $\boxed{6840}$ square feet of carpet.",The answer is 6840,Jesse's rooms are 19 feet long and 18 feet wide. If she has 20 rooms in all How much carpet does she need to cover the floors of all rooms?
23,23,"

Solution:

1. Rachel had to complete 10 pages of math homework.
2. She had to complete 3 more pages of reading homework than math homework. So, she had to complete 10 + 3 = 13 pages of reading homework.
3. To find out how many pages she had to complete in all, we add the number of pages of math homework and the number of pages of reading homework.
4. So, she had to complete 10 + 13 = 23 pages in all.

Final answer: $\boxed{23}$",The answer is 23,Rachel had to complete 10 pages of math homework. If she had to complete 3 more pages of reading homework than math homework How many pages did she have to complete in all?
1542,1542,"

Solution:

1. We know that there are 700 girls in the school.
2. We also know that there are 142 more boys than girls.
3. To find the number of boys, we add the number of girls to the difference between the number of boys and girls: 700 + 142 = 842 boys.
4. To find the total number of pupils in the school, we add the number of girls and boys: 700 + 842 = 1542 pupils.

Final answer: $\boxed{1542}$ pupils.",The answer is 1542,In a school there are 700 girls and the rest are boys. If there are 142 more boys than girls How many pupils are there in that school?
9,9,"

Solution:

1. The waiter initially had 14 customers.
2. Then, 5 customers left.
3. To find out how many customers the waiter still has, we need to subtract the number of customers who left from the initial number of customers.
4. So, 14 - 5 = 9.

The waiter still has $\boxed{9}$ customers.",The answer is 9,A waiter had 14 customers. 5 customers left. How many customers does he still have?
14,14,"

Solution:

1. Lucy bought 2 packs of cookies and 12 packs of cake.
2. To find the total number of packs of groceries she bought, we need to add the number of packs of cookies and the number of packs of cake.
3. So, the total number of packs of groceries is 2 (packs of cookies) + 12 (packs of cake) = 14 packs of groceries.

Therefore, Lucy bought $\boxed{14}$ packs of groceries in all.",The answer is 14,Lucy went to the grocery store. She bought 2 packs of cookie and 12 packs of cake. In the end she had 56 amount of change remaining. How many packs of groceries did she buy in all?
1,1,"

Solution:

1. The recipe calls for 11 cups of sugar, but Mary has already added 10 cups.
2. To find out how many more cups of sugar she needs to add, subtract the amount she has already added from the total amount required by the recipe.
3. So, 11 cups (required by the recipe) - 10 cups (already added) = 1 cup.

Therefore, Mary needs to add $\boxed{1}$ more cup of sugar.",The answer is 1,Mary is baking a cake. The recipe calls for 11 cups of sugar and 9 cups of flour. She already put in 12 cups of flour and 10 cups of sugar. How many more cups of sugar does she need to add?
40,40,"

Solution:

1. Marco's strawberries weighed 8 pounds.
2. His dad's strawberries weighed 32 pounds.
3. To find the total weight of their strawberries, we need to add the weight of Marco's strawberries to the weight of his dad's strawberries.
4. So, 8 pounds (Marco's strawberries) + 32 pounds (Dad's strawberries) = 40 pounds.

The final answer is $\boxed{40}$ pounds.",The answer is 40,Marco and his dad went strawberry picking. His strawberries weighed 8 pounds while his dad's strawberries weighed 32 pounds. Together how much did their strawberries weigh?
183,183,"

Solution:

1. Kelly gave away 91 Nintendo games.
2. After giving away the games, she still has 92 games left.
3. To find out how many games she had initially, we need to add the number of games she gave away to the number of games she still has.
4. So, the initial number of games is 91 (games given away) + 92 (games left) = 183 games.

Final answer: Kelly initially had $\boxed{183}$ Nintendo games.",The answer is 183,Kelly gives away 91 nintendo games. How many did she have initially if she still has 92 games left?
127,127,"

Solution:

1. We know that the Razorback t-shirt shop makes $106 off each t-shirt sold.
2. They sold a total of 242 t-shirts during the Arkansas game and the Texas tech game.
3. They sold 115 t-shirts during the Arkansas game.
4. To find out how many t-shirts they sold during the Texas tech game, we need to subtract the number of t-shirts sold during the Arkansas game from the total number of t-shirts sold.
5. So, the number of t-shirts sold during the Texas tech game is $242 - 115 = \boxed{127}$.",The answer is 127,The Razorback t-shirt shop makes $ 106 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 242 t-shirts. If they sold 115 t-shirts during the Arkansas game How many t-shirts did they sell during the Texas tech game?
